fname,labels,mids,split
118857_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
118857_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
118857_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
412748_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
146008_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
146008_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
146008_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
146008_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
146008_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
419929_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
419929_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
419929_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
187999_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
187999_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
187999_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
187999_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
341602_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341602_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341604_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
268901_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
268901_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
268901_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
17509_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
17509_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403047_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403047_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341605_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403049_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403049_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403049_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403048_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403048_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
403048_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149611_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
213611_1.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
213611_2.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
97386_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
97386_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
97386_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94830_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
149614_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
9331_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
9331_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
9331_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
9331_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
9331_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
398470_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
398470_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
398470_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
398470_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104074_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
127115_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
127115_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
362125_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
171668_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
171669_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
98454_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
104600_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
85657_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215706_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215706_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215706_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215706_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215706_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215707_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215707_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215707_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215707_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215707_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215708_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215708_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215708_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215709_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215709_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215709_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215709_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215709_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215710_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215710_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215710_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215710_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
215710_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
331416_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178857_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
94380_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
212146_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
75959_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336064_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411843_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411844_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
336068_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
164039_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
164039_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
164039_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
342253_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341781_1.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
381208_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178457_1.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_2.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_3.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_4.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_5.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_6.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_7.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_8.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
381216_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381216_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
201507_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
156969_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
271145_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
135473_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
135473_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
135473_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",val
432434_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
432434_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
432434_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
432434_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
432434_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20787_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
20788_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
