AudioFileName,avgRate,minRadius,maxRadius,expRadius,volume
SDT_FluidFlow_388.wav,0.363,0.257,0.699,0.393,0.686
SDT_FluidFlow_389.wav,0.52,0.209,0.626,0.541,0.637
SDT_FluidFlow_390.wav,0.384,0.249,0.735,0.508,0.569
SDT_FluidFlow_391.wav,0.2,0.156,0.662,0.503,0.696
SDT_FluidFlow_392.wav,0.495,0.125,0.543,0.213,0.529
SDT_FluidFlow_393.wav,0.453,0.239,0.759,0.76,0.612
SDT_FluidFlow_394.wav,0.585,0.438,0.77,0.602,0.648
SDT_FluidFlow_395.wav,0.639,0.323,0.585,0.492,0.609
SDT_FluidFlow_396.wav,0.466,0.123,0.514,0.208,0.567
SDT_FluidFlow_397.wav,0.487,0.32,0.779,0.482,0.677
SDT_FluidFlow_398.wav,0.684,0.199,0.623,0.258,0.605
SDT_FluidFlow_399.wav,0.746,0.259,0.62,0.513,0.633
SDT_FluidFlow_400.wav,0.627,0.187,0.717,0.579,0.513
SDT_FluidFlow_401.wav,0.653,0.365,0.518,0.433,0.525
SDT_FluidFlow_402.wav,0.369,0.192,0.724,0.216,0.591
SDT_FluidFlow_403.wav,0.588,0.19,0.771,0.442,0.567
SDT_FluidFlow_404.wav,0.611,0.421,0.532,0.365,0.714
SDT_FluidFlow_405.wav,0.537,0.244,0.619,0.351,0.575
SDT_FluidFlow_406.wav,0.336,0.231,0.788,0.449,0.545
SDT_FluidFlow_407.wav,0.598,0.214,0.617,0.78,0.708
SDT_FluidFlow_408.wav,0.357,0.277,0.771,0.506,0.714
SDT_FluidFlow_409.wav,0.217,0.417,0.596,0.265,0.595
SDT_FluidFlow_410.wav,0.571,0.254,0.698,0.751,0.526
SDT_FluidFlow_411.wav,0.278,0.471,0.506,0.283,0.687
SDT_FluidFlow_412.wav,0.431,0.378,0.735,0.479,0.743
SDT_FluidFlow_413.wav,0.579,0.286,0.541,0.362,0.685
SDT_FluidFlow_414.wav,0.246,0.139,0.766,0.27,0.562
SDT_FluidFlow_415.wav,0.328,0.456,0.642,0.215,0.588
SDT_FluidFlow_416.wav,0.545,0.359,0.649,0.721,0.563
SDT_FluidFlow_417.wav,0.22,0.436,0.598,0.608,0.575
SDT_FluidFlow_418.wav,0.335,0.432,0.65,0.546,0.659
SDT_FluidFlow_419.wav,0.57,0.379,0.71,0.724,0.704
SDT_FluidFlow_420.wav,0.749,0.269,0.592,0.647,0.629
SDT_FluidFlow_421.wav,0.701,0.202,0.774,0.765,0.627
SDT_FluidFlow_422.wav,0.667,0.345,0.63,0.65,0.727
SDT_FluidFlow_423.wav,0.718,0.138,0.594,0.462,0.517
SDT_FluidFlow_424.wav,0.399,0.175,0.628,0.201,0.554
SDT_FluidFlow_425.wav,0.379,0.227,0.691,0.475,0.748
SDT_FluidFlow_426.wav,0.214,0.114,0.584,0.526,0.559
SDT_FluidFlow_427.wav,0.692,0.361,0.688,0.291,0.696
SDT_FluidFlow_428.wav,0.226,0.227,0.507,0.772,0.685
SDT_FluidFlow_429.wav,0.577,0.247,0.669,0.389,0.624
SDT_FluidFlow_430.wav,0.35,0.463,0.721,0.431,0.514
SDT_FluidFlow_431.wav,0.234,0.201,0.77,0.289,0.583
SDT_FluidFlow_432.wav,0.387,0.146,0.682,0.346,0.745
SDT_FluidFlow_433.wav,0.47,0.452,0.758,0.555,0.661
SDT_FluidFlow_434.wav,0.66,0.221,0.557,0.75,0.679
SDT_FluidFlow_435.wav,0.651,0.405,0.581,0.646,0.672
SDT_FluidFlow_436.wav,0.31,0.183,0.593,0.718,0.682
SDT_FluidFlow_437.wav,0.631,0.295,0.64,0.315,0.627
SDT_FluidFlow_438.wav,0.737,0.155,0.505,0.247,0.743
SDT_FluidFlow_439.wav,0.34,0.195,0.723,0.611,0.62
SDT_FluidFlow_440.wav,0.229,0.335,0.573,0.292,0.661
SDT_FluidFlow_441.wav,0.428,0.136,0.608,0.643,0.726
SDT_FluidFlow_442.wav,0.251,0.395,0.57,0.522,0.723
SDT_FluidFlow_443.wav,0.258,0.426,0.799,0.358,0.725
SDT_FluidFlow_444.wav,0.416,0.229,0.55,0.712,0.563
SDT_FluidFlow_445.wav,0.614,0.107,0.531,0.781,0.518
SDT_FluidFlow_446.wav,0.21,0.317,0.582,0.353,0.627
SDT_FluidFlow_447.wav,0.317,0.351,0.504,0.554,0.583
SDT_FluidFlow_448.wav,0.267,0.165,0.706,0.419,0.583
SDT_FluidFlow_449.wav,0.702,0.45,0.799,0.789,0.579
SDT_FluidFlow_450.wav,0.59,0.4,0.765,0.667,0.727
SDT_FluidFlow_451.wav,0.352,0.399,0.789,0.544,0.518
SDT_FluidFlow_452.wav,0.364,0.127,0.714,0.323,0.631
SDT_FluidFlow_453.wav,0.508,0.367,0.764,0.638,0.58
SDT_FluidFlow_454.wav,0.681,0.485,0.692,0.448,0.509
SDT_FluidFlow_455.wav,0.6,0.377,0.69,0.777,0.644
SDT_FluidFlow_456.wav,0.695,0.187,0.705,0.683,0.561
SDT_FluidFlow_457.wav,0.226,0.494,0.789,0.318,0.642
SDT_FluidFlow_458.wav,0.247,0.378,0.594,0.581,0.621
SDT_FluidFlow_459.wav,0.644,0.102,0.624,0.736,0.722
SDT_FluidFlow_460.wav,0.372,0.135,0.772,0.799,0.732
SDT_FluidFlow_461.wav,0.607,0.324,0.775,0.429,0.677
SDT_FluidFlow_462.wav,0.385,0.438,0.675,0.568,0.642
SDT_FluidFlow_463.wav,0.355,0.492,0.744,0.634,0.595
SDT_FluidFlow_464.wav,0.453,0.268,0.635,0.463,0.716
SDT_FluidFlow_465.wav,0.586,0.449,0.625,0.581,0.537
SDT_FluidFlow_466.wav,0.456,0.217,0.637,0.388,0.678
SDT_FluidFlow_467.wav,0.321,0.444,0.777,0.42,0.65
SDT_FluidFlow_468.wav,0.465,0.171,0.789,0.426,0.568
SDT_FluidFlow_469.wav,0.42,0.374,0.732,0.557,0.511
SDT_FluidFlow_470.wav,0.417,0.232,0.76,0.287,0.572
SDT_FluidFlow_471.wav,0.722,0.42,0.677,0.635,0.729
SDT_FluidFlow_472.wav,0.265,0.358,0.586,0.5,0.64
SDT_FluidFlow_473.wav,0.528,0.418,0.78,0.625,0.669
SDT_FluidFlow_474.wav,0.284,0.174,0.796,0.222,0.646
SDT_FluidFlow_475.wav,0.553,0.179,0.624,0.226,0.524
SDT_FluidFlow_476.wav,0.534,0.175,0.726,0.345,0.644
SDT_FluidFlow_477.wav,0.42,0.322,0.666,0.378,0.648
SDT_FluidFlow_478.wav,0.448,0.216,0.571,0.457,0.697
SDT_FluidFlow_479.wav,0.359,0.315,0.61,0.288,0.711
SDT_FluidFlow_480.wav,0.649,0.253,0.607,0.223,0.665
SDT_FluidFlow_481.wav,0.339,0.319,0.546,0.524,0.684
SDT_FluidFlow_482.wav,0.206,0.221,0.612,0.204,0.536
SDT_FluidFlow_483.wav,0.249,0.499,0.684,0.453,0.614
SDT_FluidFlow_484.wav,0.685,0.289,0.656,0.413,0.623
SDT_FluidFlow_485.wav,0.584,0.33,0.617,0.534,0.516
SDT_FluidFlow_486.wav,0.621,0.197,0.554,0.363,0.729
SDT_FluidFlow_487.wav,0.713,0.223,0.748,0.509,0.634
SDT_FluidFlow_488.wav,0.402,0.154,0.65,0.723,0.594
SDT_FluidFlow_489.wav,0.259,0.379,0.732,0.658,0.693
SDT_FluidFlow_490.wav,0.595,0.324,0.665,0.285,0.576
SDT_FluidFlow_491.wav,0.449,0.308,0.726,0.543,0.553
SDT_FluidFlow_492.wav,0.311,0.267,0.799,0.253,0.601
SDT_FluidFlow_493.wav,0.482,0.375,0.631,0.647,0.508
SDT_FluidFlow_494.wav,0.33,0.203,0.53,0.561,0.517
SDT_FluidFlow_495.wav,0.667,0.328,0.559,0.515,0.623
SDT_FluidFlow_496.wav,0.306,0.477,0.756,0.262,0.651
SDT_FluidFlow_497.wav,0.505,0.34,0.647,0.59,0.65
SDT_FluidFlow_498.wav,0.688,0.365,0.778,0.357,0.618
SDT_FluidFlow_499.wav,0.552,0.349,0.738,0.219,0.745
SDT_FluidFlow_500.wav,0.652,0.186,0.71,0.593,0.549
SDT_FluidFlow_501.wav,0.322,0.313,0.703,0.327,0.536
SDT_FluidFlow_502.wav,0.458,0.296,0.529,0.572,0.662
SDT_FluidFlow_503.wav,0.427,0.241,0.724,0.637,0.724
SDT_FluidFlow_504.wav,0.373,0.464,0.701,0.256,0.707
SDT_FluidFlow_505.wav,0.418,0.356,0.686,0.599,0.715
SDT_FluidFlow_506.wav,0.44,0.481,0.769,0.345,0.621
SDT_FluidFlow_507.wav,0.279,0.318,0.757,0.592,0.669
SDT_FluidFlow_508.wav,0.269,0.311,0.589,0.392,0.519
SDT_FluidFlow_509.wav,0.724,0.439,0.756,0.312,0.574
SDT_FluidFlow_510.wav,0.61,0.282,0.697,0.655,0.599
SDT_FluidFlow_511.wav,0.282,0.288,0.526,0.375,0.539
SDT_FluidFlow_512.wav,0.307,0.45,0.682,0.501,0.646
SDT_FluidFlow_513.wav,0.714,0.346,0.619,0.368,0.529
SDT_FluidFlow_514.wav,0.29,0.156,0.623,0.78,0.606
SDT_FluidFlow_515.wav,0.303,0.456,0.515,0.386,0.643
SDT_FluidFlow_516.wav,0.606,0.261,0.7,0.789,0.624
SDT_FluidFlow_517.wav,0.503,0.118,0.511,0.744,0.701
SDT_FluidFlow_518.wav,0.252,0.298,0.755,0.364,0.564
SDT_FluidFlow_519.wav,0.53,0.438,0.606,0.297,0.53
SDT_FluidFlow_520.wav,0.683,0.353,0.729,0.695,0.739
SDT_FluidFlow_521.wav,0.58,0.499,0.695,0.35,0.536
SDT_FluidFlow_522.wav,0.554,0.393,0.743,0.753,0.659
SDT_FluidFlow_523.wav,0.29,0.466,0.741,0.717,0.655
SDT_FluidFlow_524.wav,0.242,0.145,0.58,0.26,0.617
SDT_FluidFlow_525.wav,0.668,0.215,0.677,0.462,0.677
SDT_FluidFlow_526.wav,0.283,0.459,0.632,0.243,0.563
SDT_FluidFlow_527.wav,0.449,0.271,0.795,0.216,0.663
SDT_FluidFlow_528.wav,0.332,0.432,0.531,0.585,0.562
SDT_FluidFlow_529.wav,0.514,0.196,0.633,0.401,0.503
SDT_FluidFlow_530.wav,0.358,0.286,0.68,0.533,0.532
SDT_FluidFlow_531.wav,0.413,0.41,0.676,0.623,0.597
SDT_FluidFlow_532.wav,0.324,0.233,0.533,0.485,0.567
SDT_FluidFlow_533.wav,0.689,0.386,0.577,0.795,0.521
SDT_FluidFlow_534.wav,0.286,0.297,0.509,0.443,0.612
SDT_FluidFlow_535.wav,0.582,0.442,0.75,0.384,0.693
SDT_FluidFlow_536.wav,0.485,0.37,0.778,0.575,0.549
SDT_FluidFlow_537.wav,0.718,0.103,0.578,0.271,0.677
SDT_FluidFlow_538.wav,0.325,0.315,0.793,0.51,0.601
SDT_FluidFlow_539.wav,0.573,0.325,0.579,0.782,0.504
SDT_FluidFlow_540.wav,0.419,0.218,0.731,0.67,0.527
SDT_FluidFlow_541.wav,0.215,0.293,0.59,0.407,0.73
SDT_FluidFlow_542.wav,0.415,0.285,0.755,0.282,0.531
SDT_FluidFlow_543.wav,0.432,0.44,0.737,0.512,0.672
SDT_FluidFlow_544.wav,0.431,0.291,0.787,0.488,0.646
SDT_FluidFlow_545.wav,0.254,0.355,0.764,0.498,0.504
SDT_FluidFlow_546.wav,0.709,0.34,0.792,0.673,0.62
SDT_FluidFlow_547.wav,0.454,0.392,0.737,0.265,0.669
SDT_FluidFlow_548.wav,0.394,0.375,0.553,0.397,0.531
SDT_FluidFlow_549.wav,0.631,0.408,0.599,0.2,0.5
SDT_FluidFlow_550.wav,0.424,0.445,0.6,0.506,0.561
SDT_FluidFlow_551.wav,0.632,0.361,0.641,0.374,0.734
SDT_FluidFlow_552.wav,0.463,0.107,0.535,0.204,0.681
SDT_FluidFlow_553.wav,0.407,0.348,0.539,0.545,0.722
SDT_FluidFlow_554.wav,0.264,0.349,0.703,0.394,0.561
SDT_FluidFlow_555.wav,0.734,0.148,0.728,0.307,0.541
SDT_FluidFlow_556.wav,0.37,0.483,0.734,0.311,0.708
SDT_FluidFlow_557.wav,0.213,0.36,0.614,0.211,0.525
SDT_FluidFlow_558.wav,0.253,0.394,0.76,0.459,0.681
SDT_FluidFlow_559.wav,0.355,0.307,0.717,0.612,0.709
SDT_FluidFlow_560.wav,0.323,0.293,0.714,0.761,0.605
SDT_FluidFlow_561.wav,0.591,0.206,0.586,0.436,0.618
SDT_FluidFlow_562.wav,0.748,0.461,0.751,0.529,0.679
SDT_FluidFlow_563.wav,0.374,0.26,0.583,0.742,0.72
SDT_FluidFlow_564.wav,0.504,0.251,0.719,0.224,0.655
SDT_FluidFlow_565.wav,0.664,0.232,0.729,0.372,0.525
SDT_FluidFlow_566.wav,0.675,0.343,0.791,0.329,0.597
SDT_FluidFlow_567.wav,0.663,0.389,0.602,0.595,0.623
SDT_FluidFlow_568.wav,0.509,0.477,0.638,0.456,0.642
SDT_FluidFlow_569.wav,0.245,0.333,0.543,0.671,0.63
SDT_FluidFlow_570.wav,0.649,0.367,0.626,0.635,0.52
SDT_FluidFlow_571.wav,0.212,0.359,0.657,0.709,0.685
SDT_FluidFlow_572.wav,0.204,0.19,0.709,0.405,0.717
SDT_FluidFlow_573.wav,0.716,0.486,0.634,0.523,0.675
SDT_FluidFlow_574.wav,0.246,0.118,0.532,0.44,0.603
SDT_FluidFlow_575.wav,0.726,0.41,0.746,0.746,0.558
SDT_FluidFlow_576.wav,0.525,0.288,0.687,0.202,0.659
SDT_FluidFlow_577.wav,0.655,0.335,0.551,0.485,0.608
SDT_FluidFlow_578.wav,0.474,0.448,0.777,0.628,0.575
SDT_FluidFlow_579.wav,0.567,0.275,0.592,0.505,0.646
SDT_FluidFlow_580.wav,0.725,0.178,0.609,0.235,0.74
SDT_FluidFlow_581.wav,0.422,0.129,0.745,0.366,0.558
SDT_FluidFlow_582.wav,0.215,0.406,0.607,0.306,0.723
SDT_FluidFlow_583.wav,0.251,0.481,0.535,0.33,0.508
SDT_FluidFlow_584.wav,0.646,0.182,0.503,0.684,0.728
SDT_FluidFlow_585.wav,0.666,0.306,0.745,0.521,0.599
SDT_FluidFlow_586.wav,0.426,0.367,0.517,0.312,0.724
SDT_FluidFlow_587.wav,0.275,0.425,0.541,0.559,0.571
SDT_FluidFlow_588.wav,0.745,0.248,0.595,0.49,0.705
SDT_FluidFlow_589.wav,0.442,0.479,0.66,0.253,0.663
SDT_FluidFlow_590.wav,0.414,0.204,0.657,0.677,0.732
SDT_FluidFlow_591.wav,0.472,0.131,0.642,0.237,0.731
SDT_FluidFlow_592.wav,0.468,0.105,0.592,0.425,0.508
SDT_FluidFlow_593.wav,0.234,0.172,0.715,0.326,0.52
SDT_FluidFlow_594.wav,0.302,0.11,0.781,0.628,0.525
SDT_FluidFlow_595.wav,0.703,0.133,0.722,0.79,0.55
SDT_FluidFlow_596.wav,0.274,0.347,0.646,0.267,0.679
SDT_FluidFlow_597.wav,0.519,0.355,0.773,0.335,0.535
SDT_FluidFlow_598.wav,0.475,0.472,0.642,0.596,0.657
SDT_FluidFlow_599.wav,0.224,0.473,0.7,0.39,0.698
SDT_FluidFlow_600.wav,0.477,0.284,0.69,0.444,0.643
SDT_FluidFlow_601.wav,0.485,0.257,0.577,0.636,0.538
SDT_FluidFlow_602.wav,0.494,0.5,0.619,0.768,0.588
SDT_FluidFlow_603.wav,0.476,0.111,0.503,0.203,0.685
SDT_FluidFlow_604.wav,0.699,0.207,0.747,0.302,0.707
SDT_FluidFlow_605.wav,0.731,0.348,0.753,0.295,0.565
SDT_FluidFlow_606.wav,0.305,0.122,0.558,0.711,0.687
SDT_FluidFlow_607.wav,0.354,0.425,0.537,0.596,0.536
SDT_FluidFlow_608.wav,0.389,0.266,0.564,0.698,0.668
SDT_FluidFlow_609.wav,0.383,0.281,0.638,0.279,0.694
SDT_FluidFlow_610.wav,0.49,0.397,0.62,0.233,0.558
SDT_FluidFlow_611.wav,0.227,0.498,0.654,0.622,0.7
SDT_FluidFlow_612.wav,0.403,0.126,0.796,0.412,0.749
SDT_FluidFlow_613.wav,0.674,0.321,0.503,0.737,0.664
SDT_FluidFlow_614.wav,0.721,0.194,0.585,0.494,0.706
SDT_FluidFlow_615.wav,0.666,0.158,0.559,0.598,0.642
SDT_FluidFlow_616.wav,0.641,0.141,0.645,0.424,0.67
SDT_FluidFlow_617.wav,0.401,0.102,0.516,0.689,0.543
SDT_FluidFlow_618.wav,0.509,0.225,0.725,0.642,0.729
SDT_FluidFlow_619.wav,0.222,0.446,0.708,0.355,0.637
SDT_FluidFlow_620.wav,0.542,0.416,0.746,0.466,0.587
SDT_FluidFlow_621.wav,0.292,0.11,0.657,0.495,0.717
SDT_FluidFlow_622.wav,0.378,0.49,0.773,0.798,0.701
SDT_FluidFlow_623.wav,0.743,0.44,0.636,0.693,0.717
SDT_FluidFlow_624.wav,0.349,0.428,0.689,0.539,0.54
SDT_FluidFlow_625.wav,0.715,0.332,0.635,0.57,0.684
SDT_FluidFlow_626.wav,0.682,0.218,0.587,0.255,0.54
SDT_FluidFlow_627.wav,0.635,0.102,0.605,0.35,0.539
SDT_FluidFlow_628.wav,0.344,0.312,0.588,0.632,0.605
SDT_FluidFlow_629.wav,0.615,0.336,0.693,0.589,0.651
SDT_FluidFlow_630.wav,0.411,0.238,0.8,0.429,0.628
SDT_FluidFlow_631.wav,0.579,0.46,0.702,0.615,0.568
SDT_FluidFlow_632.wav,0.708,0.327,0.518,0.227,0.521
SDT_FluidFlow_633.wav,0.43,0.496,0.513,0.234,0.702
SDT_FluidFlow_634.wav,0.618,0.29,0.723,0.598,0.639
SDT_FluidFlow_635.wav,0.743,0.37,0.737,0.359,0.689
SDT_FluidFlow_636.wav,0.669,0.294,0.572,0.455,0.555
SDT_FluidFlow_637.wav,0.333,0.437,0.678,0.729,0.733
SDT_FluidFlow_638.wav,0.454,0.347,0.795,0.336,0.739
SDT_FluidFlow_639.wav,0.409,0.381,0.621,0.653,0.748
SDT_FluidFlow_640.wav,0.239,0.297,0.705,0.418,0.634
SDT_FluidFlow_641.wav,0.665,0.153,0.611,0.304,0.536
SDT_FluidFlow_642.wav,0.478,0.209,0.521,0.23,0.519
SDT_FluidFlow_643.wav,0.62,0.13,0.554,0.741,0.534
SDT_FluidFlow_644.wav,0.417,0.148,0.61,0.517,0.72
SDT_FluidFlow_645.wav,0.499,0.126,0.621,0.289,0.656
SDT_FluidFlow_646.wav,0.289,0.27,0.786,0.465,0.591
SDT_FluidFlow_647.wav,0.206,0.48,0.696,0.56,0.553
SDT_FluidFlow_648.wav,0.541,0.253,0.699,0.584,0.722
SDT_FluidFlow_649.wav,0.318,0.353,0.574,0.578,0.548
SDT_FluidFlow_650.wav,0.263,0.18,0.691,0.477,0.7
SDT_FluidFlow_651.wav,0.565,0.295,0.589,0.344,0.532
SDT_FluidFlow_652.wav,0.484,0.228,0.708,0.339,0.647
SDT_FluidFlow_653.wav,0.563,0.282,0.564,0.277,0.541
SDT_FluidFlow_654.wav,0.497,0.493,0.545,0.297,0.69
SDT_FluidFlow_655.wav,0.464,0.291,0.5,0.374,0.576
SDT_FluidFlow_656.wav,0.36,0.198,0.746,0.347,0.56
SDT_FluidFlow_657.wav,0.638,0.252,0.544,0.252,0.522
SDT_FluidFlow_658.wav,0.582,0.396,0.798,0.336,0.514
SDT_FluidFlow_659.wav,0.295,0.188,0.784,0.305,0.652
SDT_FluidFlow_660.wav,0.278,0.267,0.536,0.724,0.554
SDT_FluidFlow_661.wav,0.461,0.343,0.565,0.688,0.567
SDT_FluidFlow_662.wav,0.491,0.476,0.566,0.788,0.565
SDT_FluidFlow_663.wav,0.356,0.197,0.538,0.398,0.704
SDT_FluidFlow_664.wav,0.517,0.385,0.54,0.518,0.699
SDT_FluidFlow_665.wav,0.466,0.385,0.527,0.337,0.625
SDT_FluidFlow_666.wav,0.406,0.142,0.555,0.607,0.59
SDT_FluidFlow_667.wav,0.398,0.168,0.632,0.322,0.654
SDT_FluidFlow_668.wav,0.48,0.407,0.641,0.747,0.714
SDT_FluidFlow_669.wav,0.642,0.265,0.616,0.225,0.655
SDT_FluidFlow_670.wav,0.361,0.266,0.578,0.674,0.708
SDT_FluidFlow_671.wav,0.48,0.38,0.57,0.3,0.633
SDT_FluidFlow_672.wav,0.659,0.453,0.787,0.727,0.665
SDT_FluidFlow_673.wav,0.568,0.294,0.784,0.528,0.583
SDT_FluidFlow_674.wav,0.636,0.186,0.739,0.236,0.62
SDT_FluidFlow_675.wav,0.319,0.101,0.539,0.73,0.713
SDT_FluidFlow_676.wav,0.296,0.137,0.635,0.502,0.691
SDT_FluidFlow_677.wav,0.245,0.243,0.572,0.552,0.747
SDT_FluidFlow_678.wav,0.672,0.494,0.666,0.604,0.68
SDT_FluidFlow_679.wav,0.731,0.239,0.765,0.21,0.684
SDT_FluidFlow_680.wav,0.572,0.198,0.583,0.268,0.532
SDT_FluidFlow_681.wav,0.491,0.277,0.622,0.646,0.603
SDT_FluidFlow_682.wav,0.504,0.269,0.744,0.497,0.634
SDT_FluidFlow_683.wav,0.56,0.321,0.683,0.471,0.504
SDT_FluidFlow_684.wav,0.626,0.29,0.683,0.624,0.707
SDT_FluidFlow_685.wav,0.314,0.216,0.724,0.393,0.543
SDT_FluidFlow_686.wav,0.378,0.15,0.613,0.699,0.541
SDT_FluidFlow_687.wav,0.368,0.416,0.553,0.679,0.609
SDT_FluidFlow_688.wav,0.372,0.17,0.526,0.713,0.684
SDT_FluidFlow_689.wav,0.276,0.16,0.792,0.344,0.552
SDT_FluidFlow_690.wav,0.54,0.347,0.546,0.294,0.531
SDT_FluidFlow_691.wav,0.73,0.448,0.588,0.423,0.643
SDT_FluidFlow_692.wav,0.75,0.289,0.544,0.352,0.748
SDT_FluidFlow_693.wav,0.38,0.182,0.576,0.47,0.669
SDT_FluidFlow_694.wav,0.36,0.403,0.661,0.751,0.523
SDT_FluidFlow_695.wav,0.209,0.143,0.582,0.556,0.562
SDT_FluidFlow_696.wav,0.523,0.397,0.797,0.33,0.62
SDT_FluidFlow_697.wav,0.665,0.302,0.607,0.597,0.515
SDT_FluidFlow_698.wav,0.524,0.217,0.541,0.774,0.615
SDT_FluidFlow_699.wav,0.351,0.198,0.78,0.779,0.686
SDT_FluidFlow_700.wav,0.263,0.376,0.621,0.683,0.601
SDT_FluidFlow_701.wav,0.219,0.414,0.552,0.342,0.575
SDT_FluidFlow_702.wav,0.495,0.208,0.747,0.664,0.581
SDT_FluidFlow_703.wav,0.351,0.394,0.517,0.519,0.738
SDT_FluidFlow_704.wav,0.356,0.152,0.708,0.731,0.717
SDT_FluidFlow_705.wav,0.719,0.196,0.711,0.563,0.733
SDT_FluidFlow_706.wav,0.556,0.223,0.54,0.292,0.551
SDT_FluidFlow_707.wav,0.4,0.12,0.684,0.55,0.647
SDT_FluidFlow_708.wav,0.639,0.466,0.52,0.533,0.608
SDT_FluidFlow_709.wav,0.435,0.43,0.507,0.752,0.682
SDT_FluidFlow_710.wav,0.543,0.255,0.798,0.575,0.541
SDT_FluidFlow_711.wav,0.484,0.244,0.558,0.583,0.539
SDT_FluidFlow_712.wav,0.457,0.223,0.705,0.243,0.727
SDT_FluidFlow_713.wav,0.273,0.235,0.697,0.648,0.669
SDT_FluidFlow_714.wav,0.452,0.483,0.534,0.426,0.613
SDT_FluidFlow_715.wav,0.749,0.164,0.58,0.381,0.647
SDT_FluidFlow_716.wav,0.248,0.416,0.626,0.43,0.623
SDT_FluidFlow_717.wav,0.212,0.134,0.591,0.389,0.665
SDT_FluidFlow_718.wav,0.726,0.321,0.547,0.371,0.636
SDT_FluidFlow_719.wav,0.201,0.355,0.662,0.798,0.645
SDT_FluidFlow_720.wav,0.211,0.406,0.682,0.274,0.57
SDT_FluidFlow_721.wav,0.563,0.166,0.656,0.375,0.681
SDT_FluidFlow_722.wav,0.623,0.108,0.734,0.458,0.643
SDT_FluidFlow_723.wav,0.521,0.106,0.586,0.705,0.662
SDT_FluidFlow_724.wav,0.216,0.135,0.548,0.349,0.649
SDT_FluidFlow_725.wav,0.444,0.18,0.519,0.25,0.704
SDT_FluidFlow_726.wav,0.386,0.393,0.517,0.571,0.63
SDT_FluidFlow_727.wav,0.735,0.379,0.622,0.245,0.628
SDT_FluidFlow_728.wav,0.256,0.259,0.679,0.719,0.642
SDT_FluidFlow_729.wav,0.441,0.128,0.6,0.341,0.581
SDT_FluidFlow_730.wav,0.54,0.219,0.591,0.676,0.736
SDT_FluidFlow_731.wav,0.318,0.478,0.583,0.639,0.603
SDT_FluidFlow_732.wav,0.625,0.203,0.75,0.616,0.661
SDT_FluidFlow_733.wav,0.452,0.274,0.794,0.665,0.643
SDT_FluidFlow_734.wav,0.285,0.184,0.575,0.399,0.58
SDT_FluidFlow_735.wav,0.345,0.249,0.736,0.498,0.697
SDT_FluidFlow_736.wav,0.362,0.14,0.798,0.447,0.667
SDT_FluidFlow_737.wav,0.518,0.427,0.533,0.491,0.548
SDT_FluidFlow_738.wav,0.312,0.325,0.781,0.643,0.515
SDT_FluidFlow_739.wav,0.513,0.188,0.701,0.539,0.585
SDT_FluidFlow_740.wav,0.482,0.268,0.598,0.661,0.746
SDT_FluidFlow_741.wav,0.408,0.388,0.725,0.242,0.667
SDT_FluidFlow_742.wav,0.68,0.191,0.638,0.437,0.684
SDT_FluidFlow_743.wav,0.315,0.498,0.748,0.629,0.699
SDT_FluidFlow_744.wav,0.546,0.343,0.592,0.785,0.562
SDT_FluidFlow_745.wav,0.488,0.16,0.781,0.425,0.567
SDT_FluidFlow_746.wav,0.395,0.472,0.76,0.264,0.535
SDT_FluidFlow_747.wav,0.67,0.368,0.593,0.518,0.733
SDT_FluidFlow_748.wav,0.475,0.274,0.723,0.492,0.652
SDT_FluidFlow_749.wav,0.496,0.158,0.571,0.232,0.7
SDT_FluidFlow_750.wav,0.477,0.357,0.551,0.251,0.717
SDT_FluidFlow_751.wav,0.339,0.229,0.677,0.272,0.657
SDT_FluidFlow_752.wav,0.558,0.496,0.577,0.547,0.642
SDT_FluidFlow_753.wav,0.447,0.411,0.613,0.536,0.722
SDT_FluidFlow_754.wav,0.344,0.163,0.693,0.61,0.529
SDT_FluidFlow_755.wav,0.574,0.159,0.579,0.417,0.562
SDT_FluidFlow_756.wav,0.664,0.162,0.791,0.591,0.547
SDT_FluidFlow_757.wav,0.422,0.178,0.732,0.629,0.584
SDT_FluidFlow_758.wav,0.26,0.331,0.588,0.595,0.526
SDT_FluidFlow_759.wav,0.654,0.475,0.668,0.791,0.671
SDT_FluidFlow_760.wav,0.538,0.377,0.715,0.792,0.572
SDT_FluidFlow_761.wav,0.728,0.38,0.528,0.338,0.731
SDT_FluidFlow_762.wav,0.365,0.333,0.72,0.415,0.647
SDT_FluidFlow_763.wav,0.427,0.224,0.728,0.715,0.726
SDT_FluidFlow_764.wav,0.691,0.462,0.632,0.721,0.668
SDT_FluidFlow_765.wav,0.486,0.415,0.574,0.703,0.611
SDT_FluidFlow_766.wav,0.429,0.424,0.594,0.618,0.588
SDT_FluidFlow_767.wav,0.437,0.265,0.797,0.682,0.504
SDT_FluidFlow_768.wav,0.608,0.369,0.667,0.399,0.651
SDT_FluidFlow_769.wav,0.559,0.474,0.791,0.277,0.609
SDT_FluidFlow_770.wav,0.256,0.469,0.537,0.244,0.639
SDT_FluidFlow_771.wav,0.312,0.434,0.706,0.438,0.641
SDT_FluidFlow_772.wav,0.683,0.209,0.713,0.482,0.658
SDT_FluidFlow_773.wav,0.613,0.237,0.506,0.252,0.658
SDT_FluidFlow_774.wav,0.451,0.203,0.55,0.7,0.503
SDT_FluidFlow_775.wav,0.742,0.105,0.555,0.594,0.728
