fname,labels,mids,split
164039_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420554_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420556_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_24.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_25.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_26.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
420557_27.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
150225_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
66787_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
342253_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
342253_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
342253_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
342253_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
13552_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153329_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319218_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
153331_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
319220_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157941_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50933_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
50932_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
173310_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_23.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_24.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_25.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_26.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_27.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_28.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
191234_29.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_21.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
369927_22.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
411912_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
157963_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_16.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_17.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_18.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_19.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110351_20.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110352_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
110353_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
341781_1.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
341781_2.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
341781_3.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
341781_4.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
341781_5.wav,"Stream,Liquid,Water","/m/0j6m2,/m/04k94,/m/0838f",train
381208_1.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_2.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_3.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_4.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_5.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_6.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_7.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_8.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_9.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_10.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_11.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_12.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_13.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_14.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
381208_15.wav,"Stream,Water","/m/0j6m2,/m/0838f",train
178457_1.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_2.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_3.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_4.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_5.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_6.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_7.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_8.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_9.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_10.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_11.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_12.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_13.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_14.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_15.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_16.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_17.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_18.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_19.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_20.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_21.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_22.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
178457_23.wav,"Stream,Boat_and_Water_vehicle,Water,Vehicle","/m/0j6m2,/m/019jd,/m/0838f,/m/07yv9",train
