AudioFileName,avgRate,minRadius,maxRadius,expRadius,volume
SDT_FluidFlow_1055.wav,0.261,0.1,0.667,0.467,0.581
SDT_FluidFlow_1056.wav,0.261,0.1,0.667,0.533,0.645
SDT_FluidFlow_1057.wav,0.261,0.1,0.667,0.6,0.593
SDT_FluidFlow_1058.wav,0.261,0.1,0.667,0.667,0.583
SDT_FluidFlow_1059.wav,0.261,0.1,0.667,0.733,0.634
SDT_FluidFlow_1060.wav,0.261,0.1,0.667,0.8,0.579
SDT_FluidFlow_1061.wav,0.261,0.1,0.7,0.2,0.601
SDT_FluidFlow_1062.wav,0.261,0.1,0.7,0.267,0.606
SDT_FluidFlow_1063.wav,0.261,0.1,0.7,0.333,0.555
SDT_FluidFlow_1064.wav,0.261,0.1,0.7,0.4,0.707
SDT_FluidFlow_1065.wav,0.261,0.1,0.7,0.467,0.537
SDT_FluidFlow_1066.wav,0.261,0.1,0.7,0.533,0.539
SDT_FluidFlow_1067.wav,0.261,0.1,0.7,0.6,0.641
SDT_FluidFlow_1068.wav,0.261,0.1,0.7,0.667,0.631
SDT_FluidFlow_1069.wav,0.261,0.1,0.7,0.733,0.588
SDT_FluidFlow_1070.wav,0.261,0.1,0.7,0.8,0.682
SDT_FluidFlow_1071.wav,0.261,0.1,0.733,0.2,0.704
SDT_FluidFlow_1072.wav,0.261,0.1,0.733,0.267,0.726
SDT_FluidFlow_1073.wav,0.261,0.1,0.733,0.333,0.586
SDT_FluidFlow_1074.wav,0.261,0.1,0.733,0.4,0.509
SDT_FluidFlow_1075.wav,0.261,0.1,0.733,0.467,0.744
SDT_FluidFlow_1076.wav,0.261,0.1,0.733,0.533,0.628
SDT_FluidFlow_1077.wav,0.261,0.1,0.733,0.6,0.519
SDT_FluidFlow_1078.wav,0.261,0.1,0.733,0.667,0.609
SDT_FluidFlow_1079.wav,0.261,0.1,0.733,0.733,0.636
SDT_FluidFlow_1080.wav,0.261,0.1,0.733,0.8,0.528
SDT_FluidFlow_1081.wav,0.261,0.1,0.767,0.2,0.59
SDT_FluidFlow_1082.wav,0.261,0.1,0.767,0.267,0.545
SDT_FluidFlow_1083.wav,0.261,0.1,0.767,0.333,0.621
SDT_FluidFlow_1084.wav,0.261,0.1,0.767,0.4,0.737
SDT_FluidFlow_1085.wav,0.261,0.1,0.767,0.467,0.662
SDT_FluidFlow_1086.wav,0.261,0.1,0.767,0.533,0.664
SDT_FluidFlow_1087.wav,0.261,0.1,0.767,0.6,0.722
SDT_FluidFlow_1088.wav,0.261,0.1,0.767,0.667,0.712
SDT_FluidFlow_1089.wav,0.261,0.1,0.767,0.733,0.54
SDT_FluidFlow_1090.wav,0.261,0.1,0.767,0.8,0.685
SDT_FluidFlow_1091.wav,0.261,0.1,0.8,0.2,0.749
SDT_FluidFlow_1092.wav,0.261,0.1,0.8,0.267,0.596
SDT_FluidFlow_1093.wav,0.261,0.1,0.8,0.333,0.72
SDT_FluidFlow_1094.wav,0.261,0.1,0.8,0.4,0.728
SDT_FluidFlow_1095.wav,0.261,0.1,0.8,0.467,0.75
SDT_FluidFlow_1096.wav,0.261,0.1,0.8,0.533,0.744
SDT_FluidFlow_1097.wav,0.261,0.1,0.8,0.6,0.61
SDT_FluidFlow_1098.wav,0.261,0.1,0.8,0.667,0.745
SDT_FluidFlow_1099.wav,0.261,0.1,0.8,0.733,0.716
SDT_FluidFlow_1100.wav,0.261,0.1,0.8,0.8,0.628
SDT_FluidFlow_1101.wav,0.261,0.144,0.5,0.2,0.592
SDT_FluidFlow_1102.wav,0.261,0.144,0.5,0.267,0.553
SDT_FluidFlow_1103.wav,0.261,0.144,0.5,0.333,0.634
SDT_FluidFlow_1104.wav,0.261,0.144,0.5,0.4,0.721
SDT_FluidFlow_1105.wav,0.261,0.144,0.5,0.467,0.56
SDT_FluidFlow_1106.wav,0.261,0.144,0.5,0.533,0.658
SDT_FluidFlow_1107.wav,0.261,0.144,0.5,0.6,0.536
SDT_FluidFlow_1108.wav,0.261,0.144,0.5,0.667,0.638
SDT_FluidFlow_1109.wav,0.261,0.144,0.5,0.733,0.678
SDT_FluidFlow_1110.wav,0.261,0.144,0.5,0.8,0.73
SDT_FluidFlow_1111.wav,0.261,0.144,0.533,0.2,0.673
SDT_FluidFlow_1112.wav,0.261,0.144,0.533,0.267,0.651
SDT_FluidFlow_1113.wav,0.261,0.144,0.533,0.333,0.522
SDT_FluidFlow_1114.wav,0.261,0.144,0.533,0.4,0.553
SDT_FluidFlow_1115.wav,0.261,0.144,0.533,0.467,0.628
SDT_FluidFlow_1116.wav,0.261,0.144,0.533,0.533,0.602
SDT_FluidFlow_1117.wav,0.261,0.144,0.533,0.6,0.511
SDT_FluidFlow_1118.wav,0.261,0.144,0.533,0.667,0.651
SDT_FluidFlow_1119.wav,0.261,0.144,0.533,0.733,0.639
SDT_FluidFlow_1120.wav,0.261,0.144,0.533,0.8,0.625
SDT_FluidFlow_1121.wav,0.261,0.144,0.567,0.2,0.605
SDT_FluidFlow_1122.wav,0.261,0.144,0.567,0.267,0.668
SDT_FluidFlow_1123.wav,0.261,0.144,0.567,0.333,0.718
SDT_FluidFlow_1124.wav,0.261,0.144,0.567,0.4,0.716
SDT_FluidFlow_1125.wav,0.261,0.144,0.567,0.467,0.515
SDT_FluidFlow_1126.wav,0.261,0.144,0.567,0.533,0.691
SDT_FluidFlow_1127.wav,0.261,0.144,0.567,0.6,0.64
SDT_FluidFlow_1128.wav,0.261,0.144,0.567,0.667,0.725
SDT_FluidFlow_1129.wav,0.261,0.144,0.567,0.733,0.62
SDT_FluidFlow_1130.wav,0.261,0.144,0.567,0.8,0.669
SDT_FluidFlow_1131.wav,0.261,0.144,0.6,0.2,0.749
SDT_FluidFlow_1132.wav,0.261,0.144,0.6,0.267,0.523
SDT_FluidFlow_1133.wav,0.261,0.144,0.6,0.333,0.714
SDT_FluidFlow_1134.wav,0.261,0.144,0.6,0.4,0.583
SDT_FluidFlow_1135.wav,0.261,0.144,0.6,0.467,0.649
SDT_FluidFlow_1136.wav,0.261,0.144,0.6,0.533,0.641
SDT_FluidFlow_1137.wav,0.261,0.144,0.6,0.6,0.697
SDT_FluidFlow_1138.wav,0.261,0.144,0.6,0.667,0.683
SDT_FluidFlow_1139.wav,0.261,0.144,0.6,0.733,0.647
SDT_FluidFlow_1140.wav,0.261,0.144,0.6,0.8,0.532
SDT_FluidFlow_1141.wav,0.261,0.144,0.633,0.2,0.736
SDT_FluidFlow_1142.wav,0.261,0.144,0.633,0.267,0.633
SDT_FluidFlow_1143.wav,0.261,0.144,0.633,0.333,0.549
SDT_FluidFlow_1144.wav,0.261,0.144,0.633,0.4,0.727
SDT_FluidFlow_1145.wav,0.261,0.144,0.633,0.467,0.557
SDT_FluidFlow_1146.wav,0.261,0.144,0.633,0.533,0.557
SDT_FluidFlow_1147.wav,0.261,0.144,0.633,0.6,0.576
SDT_FluidFlow_1148.wav,0.261,0.144,0.633,0.667,0.568
SDT_FluidFlow_1149.wav,0.261,0.144,0.633,0.733,0.725
SDT_FluidFlow_1150.wav,0.261,0.144,0.633,0.8,0.744
SDT_FluidFlow_1151.wav,0.261,0.144,0.667,0.2,0.718
SDT_FluidFlow_1152.wav,0.261,0.144,0.667,0.267,0.634
SDT_FluidFlow_1153.wav,0.261,0.144,0.667,0.333,0.532
SDT_FluidFlow_1154.wav,0.261,0.144,0.667,0.4,0.568
SDT_FluidFlow_1155.wav,0.261,0.144,0.667,0.467,0.675
SDT_FluidFlow_1156.wav,0.261,0.144,0.667,0.533,0.717
SDT_FluidFlow_1157.wav,0.261,0.144,0.667,0.6,0.684
SDT_FluidFlow_1158.wav,0.261,0.144,0.667,0.667,0.536
SDT_FluidFlow_1159.wav,0.261,0.144,0.667,0.733,0.644
SDT_FluidFlow_1160.wav,0.261,0.144,0.667,0.8,0.532
SDT_FluidFlow_1161.wav,0.261,0.144,0.7,0.2,0.51
SDT_FluidFlow_1162.wav,0.261,0.144,0.7,0.267,0.555
SDT_FluidFlow_1163.wav,0.261,0.144,0.7,0.333,0.579
SDT_FluidFlow_1164.wav,0.261,0.144,0.7,0.4,0.558
SDT_FluidFlow_1165.wav,0.261,0.144,0.7,0.467,0.683
SDT_FluidFlow_1166.wav,0.261,0.144,0.7,0.533,0.547
SDT_FluidFlow_1167.wav,0.261,0.144,0.7,0.6,0.568
SDT_FluidFlow_1168.wav,0.261,0.144,0.7,0.667,0.742
SDT_FluidFlow_1169.wav,0.261,0.144,0.7,0.733,0.638
SDT_FluidFlow_1170.wav,0.261,0.144,0.7,0.8,0.594
SDT_FluidFlow_1171.wav,0.261,0.144,0.733,0.2,0.727
SDT_FluidFlow_1172.wav,0.261,0.144,0.733,0.267,0.713
SDT_FluidFlow_1173.wav,0.261,0.144,0.733,0.333,0.729
SDT_FluidFlow_1174.wav,0.261,0.144,0.733,0.4,0.606
SDT_FluidFlow_1175.wav,0.261,0.144,0.733,0.467,0.634
SDT_FluidFlow_1176.wav,0.261,0.144,0.733,0.533,0.544
SDT_FluidFlow_1177.wav,0.261,0.144,0.733,0.6,0.61
SDT_FluidFlow_1178.wav,0.261,0.144,0.733,0.667,0.628
SDT_FluidFlow_1179.wav,0.261,0.144,0.733,0.733,0.716
SDT_FluidFlow_1180.wav,0.261,0.144,0.733,0.8,0.596
SDT_FluidFlow_1181.wav,0.261,0.144,0.767,0.2,0.677
SDT_FluidFlow_1182.wav,0.261,0.144,0.767,0.267,0.538
SDT_FluidFlow_1183.wav,0.261,0.144,0.767,0.333,0.654
SDT_FluidFlow_1184.wav,0.261,0.144,0.767,0.4,0.644
SDT_FluidFlow_1185.wav,0.261,0.144,0.767,0.467,0.617
SDT_FluidFlow_1186.wav,0.261,0.144,0.767,0.533,0.522
SDT_FluidFlow_1187.wav,0.261,0.144,0.767,0.6,0.53
SDT_FluidFlow_1188.wav,0.261,0.144,0.767,0.667,0.687
SDT_FluidFlow_1189.wav,0.261,0.144,0.767,0.733,0.55
SDT_FluidFlow_1190.wav,0.261,0.144,0.767,0.8,0.65
SDT_FluidFlow_1191.wav,0.261,0.144,0.8,0.2,0.722
SDT_FluidFlow_1192.wav,0.261,0.144,0.8,0.267,0.631
SDT_FluidFlow_1193.wav,0.261,0.144,0.8,0.333,0.523
SDT_FluidFlow_1194.wav,0.261,0.144,0.8,0.4,0.525
SDT_FluidFlow_1195.wav,0.261,0.144,0.8,0.467,0.549
SDT_FluidFlow_1196.wav,0.261,0.144,0.8,0.533,0.66
SDT_FluidFlow_1197.wav,0.261,0.144,0.8,0.6,0.599
SDT_FluidFlow_1198.wav,0.261,0.144,0.8,0.667,0.566
SDT_FluidFlow_1199.wav,0.261,0.144,0.8,0.733,0.66
SDT_FluidFlow_1200.wav,0.261,0.144,0.8,0.8,0.507
SDT_FluidFlow_1201.wav,0.261,0.189,0.5,0.2,0.692
SDT_FluidFlow_1202.wav,0.261,0.189,0.5,0.267,0.661
SDT_FluidFlow_1203.wav,0.261,0.189,0.5,0.333,0.61
SDT_FluidFlow_1204.wav,0.261,0.189,0.5,0.4,0.553
SDT_FluidFlow_1205.wav,0.261,0.189,0.5,0.467,0.559
SDT_FluidFlow_1206.wav,0.261,0.189,0.5,0.533,0.651
SDT_FluidFlow_1207.wav,0.261,0.189,0.5,0.6,0.573
SDT_FluidFlow_1208.wav,0.261,0.189,0.5,0.667,0.68
SDT_FluidFlow_1209.wav,0.261,0.189,0.5,0.733,0.679
SDT_FluidFlow_1210.wav,0.261,0.189,0.5,0.8,0.522
SDT_FluidFlow_1211.wav,0.261,0.189,0.533,0.2,0.624
SDT_FluidFlow_1212.wav,0.261,0.189,0.533,0.267,0.664
SDT_FluidFlow_1213.wav,0.261,0.189,0.533,0.333,0.534
SDT_FluidFlow_1214.wav,0.261,0.189,0.533,0.4,0.56
SDT_FluidFlow_1215.wav,0.261,0.189,0.533,0.467,0.571
SDT_FluidFlow_1216.wav,0.261,0.189,0.533,0.533,0.658
SDT_FluidFlow_1217.wav,0.261,0.189,0.533,0.6,0.536
SDT_FluidFlow_1218.wav,0.261,0.189,0.533,0.667,0.58
SDT_FluidFlow_1219.wav,0.261,0.189,0.533,0.733,0.59
SDT_FluidFlow_1220.wav,0.261,0.189,0.533,0.8,0.548
SDT_FluidFlow_1221.wav,0.261,0.189,0.567,0.2,0.63
SDT_FluidFlow_1222.wav,0.261,0.189,0.567,0.267,0.681
SDT_FluidFlow_1223.wav,0.261,0.189,0.567,0.333,0.509
SDT_FluidFlow_1224.wav,0.261,0.189,0.567,0.4,0.572
SDT_FluidFlow_1225.wav,0.261,0.189,0.567,0.467,0.632
SDT_FluidFlow_1226.wav,0.261,0.189,0.567,0.533,0.622
SDT_FluidFlow_1227.wav,0.261,0.189,0.567,0.6,0.537
SDT_FluidFlow_1228.wav,0.261,0.189,0.567,0.667,0.566
SDT_FluidFlow_1229.wav,0.261,0.189,0.567,0.733,0.735
SDT_FluidFlow_1230.wav,0.261,0.189,0.567,0.8,0.729
SDT_FluidFlow_1231.wav,0.261,0.189,0.6,0.2,0.734
SDT_FluidFlow_1232.wav,0.261,0.189,0.6,0.267,0.575
SDT_FluidFlow_1233.wav,0.261,0.189,0.6,0.333,0.521
SDT_FluidFlow_1234.wav,0.261,0.189,0.6,0.4,0.732
SDT_FluidFlow_1235.wav,0.261,0.189,0.6,0.467,0.561
SDT_FluidFlow_1236.wav,0.261,0.189,0.6,0.533,0.715
SDT_FluidFlow_1237.wav,0.261,0.189,0.6,0.6,0.647
SDT_FluidFlow_1238.wav,0.261,0.189,0.6,0.667,0.565
SDT_FluidFlow_1239.wav,0.261,0.189,0.6,0.733,0.676
SDT_FluidFlow_1240.wav,0.261,0.189,0.6,0.8,0.541
SDT_FluidFlow_1241.wav,0.261,0.189,0.633,0.2,0.67
SDT_FluidFlow_1242.wav,0.261,0.189,0.633,0.267,0.682
SDT_FluidFlow_1243.wav,0.261,0.189,0.633,0.333,0.739
SDT_FluidFlow_1244.wav,0.261,0.189,0.633,0.4,0.657
SDT_FluidFlow_1245.wav,0.261,0.189,0.633,0.467,0.536
SDT_FluidFlow_1246.wav,0.261,0.189,0.633,0.533,0.692
SDT_FluidFlow_1247.wav,0.261,0.189,0.633,0.6,0.659
SDT_FluidFlow_1248.wav,0.261,0.189,0.633,0.667,0.691
SDT_FluidFlow_1249.wav,0.261,0.189,0.633,0.733,0.655
SDT_FluidFlow_1250.wav,0.261,0.189,0.633,0.8,0.57
SDT_FluidFlow_1251.wav,0.261,0.189,0.667,0.2,0.617
SDT_FluidFlow_1252.wav,0.261,0.189,0.667,0.267,0.645
SDT_FluidFlow_1253.wav,0.261,0.189,0.667,0.333,0.677
SDT_FluidFlow_1254.wav,0.261,0.189,0.667,0.4,0.745
SDT_FluidFlow_1255.wav,0.261,0.189,0.667,0.467,0.583
SDT_FluidFlow_1256.wav,0.261,0.189,0.667,0.533,0.598
SDT_FluidFlow_1257.wav,0.261,0.189,0.667,0.6,0.574
SDT_FluidFlow_1258.wav,0.261,0.189,0.667,0.667,0.694
SDT_FluidFlow_1259.wav,0.261,0.189,0.667,0.733,0.536
SDT_FluidFlow_1260.wav,0.261,0.189,0.667,0.8,0.553
SDT_FluidFlow_1261.wav,0.261,0.189,0.7,0.2,0.719
SDT_FluidFlow_1262.wav,0.261,0.189,0.7,0.267,0.605
SDT_FluidFlow_1263.wav,0.261,0.189,0.7,0.333,0.745
SDT_FluidFlow_1264.wav,0.261,0.189,0.7,0.4,0.679
SDT_FluidFlow_1265.wav,0.261,0.189,0.7,0.467,0.747
SDT_FluidFlow_1266.wav,0.261,0.189,0.7,0.533,0.575
SDT_FluidFlow_1267.wav,0.261,0.189,0.7,0.6,0.659
SDT_FluidFlow_1268.wav,0.261,0.189,0.7,0.667,0.662
SDT_FluidFlow_1269.wav,0.261,0.189,0.7,0.733,0.577
SDT_FluidFlow_1270.wav,0.261,0.189,0.7,0.8,0.612
SDT_FluidFlow_1271.wav,0.261,0.189,0.733,0.2,0.661
SDT_FluidFlow_1272.wav,0.261,0.189,0.733,0.267,0.694
SDT_FluidFlow_1273.wav,0.261,0.189,0.733,0.333,0.656
SDT_FluidFlow_1274.wav,0.261,0.189,0.733,0.4,0.653
SDT_FluidFlow_1275.wav,0.261,0.189,0.733,0.467,0.629
SDT_FluidFlow_1276.wav,0.261,0.189,0.733,0.533,0.502
SDT_FluidFlow_1277.wav,0.261,0.189,0.733,0.6,0.596
SDT_FluidFlow_1278.wav,0.261,0.189,0.733,0.667,0.621
SDT_FluidFlow_1279.wav,0.261,0.189,0.733,0.733,0.629
SDT_FluidFlow_1280.wav,0.261,0.189,0.733,0.8,0.624
SDT_FluidFlow_1281.wav,0.261,0.189,0.767,0.2,0.543
SDT_FluidFlow_1282.wav,0.261,0.189,0.767,0.267,0.585
SDT_FluidFlow_1283.wav,0.261,0.189,0.767,0.333,0.715
SDT_FluidFlow_1284.wav,0.261,0.189,0.767,0.4,0.508
SDT_FluidFlow_1285.wav,0.261,0.189,0.767,0.467,0.656
SDT_FluidFlow_1286.wav,0.261,0.189,0.767,0.533,0.583
SDT_FluidFlow_1287.wav,0.261,0.189,0.767,0.6,0.532
SDT_FluidFlow_1288.wav,0.261,0.189,0.767,0.667,0.562
SDT_FluidFlow_1289.wav,0.261,0.189,0.767,0.733,0.728
SDT_FluidFlow_1290.wav,0.261,0.189,0.767,0.8,0.672
SDT_FluidFlow_1291.wav,0.261,0.189,0.8,0.2,0.712
SDT_FluidFlow_1292.wav,0.261,0.189,0.8,0.267,0.646
SDT_FluidFlow_1293.wav,0.261,0.189,0.8,0.333,0.639
SDT_FluidFlow_1294.wav,0.261,0.189,0.8,0.4,0.524
SDT_FluidFlow_1295.wav,0.261,0.189,0.8,0.467,0.631
SDT_FluidFlow_1296.wav,0.261,0.189,0.8,0.533,0.664
SDT_FluidFlow_1297.wav,0.261,0.189,0.8,0.6,0.659
SDT_FluidFlow_1298.wav,0.261,0.189,0.8,0.667,0.514
SDT_FluidFlow_1299.wav,0.261,0.189,0.8,0.733,0.65
SDT_FluidFlow_1300.wav,0.261,0.189,0.8,0.8,0.632
SDT_FluidFlow_1301.wav,0.261,0.233,0.5,0.2,0.669
SDT_FluidFlow_1302.wav,0.261,0.233,0.5,0.267,0.536
SDT_FluidFlow_1303.wav,0.261,0.233,0.5,0.333,0.688
SDT_FluidFlow_1304.wav,0.261,0.233,0.5,0.4,0.55
SDT_FluidFlow_1305.wav,0.261,0.233,0.5,0.467,0.667
SDT_FluidFlow_1306.wav,0.261,0.233,0.5,0.533,0.636
SDT_FluidFlow_1307.wav,0.261,0.233,0.5,0.6,0.6
SDT_FluidFlow_1308.wav,0.261,0.233,0.5,0.667,0.527
SDT_FluidFlow_1309.wav,0.261,0.233,0.5,0.733,0.578
SDT_FluidFlow_1310.wav,0.261,0.233,0.5,0.8,0.695
SDT_FluidFlow_1311.wav,0.261,0.233,0.533,0.2,0.526
SDT_FluidFlow_1312.wav,0.261,0.233,0.533,0.267,0.685
SDT_FluidFlow_1313.wav,0.261,0.233,0.533,0.333,0.709
SDT_FluidFlow_1314.wav,0.261,0.233,0.533,0.4,0.611
SDT_FluidFlow_1315.wav,0.261,0.233,0.533,0.467,0.564
SDT_FluidFlow_1316.wav,0.261,0.233,0.533,0.533,0.542
SDT_FluidFlow_1317.wav,0.261,0.233,0.533,0.6,0.643
SDT_FluidFlow_1318.wav,0.261,0.233,0.533,0.667,0.504
SDT_FluidFlow_1319.wav,0.261,0.233,0.533,0.733,0.577
SDT_FluidFlow_1320.wav,0.261,0.233,0.533,0.8,0.595
SDT_FluidFlow_1321.wav,0.261,0.233,0.567,0.2,0.596
SDT_FluidFlow_1322.wav,0.261,0.233,0.567,0.267,0.649
SDT_FluidFlow_1323.wav,0.261,0.233,0.567,0.333,0.592
SDT_FluidFlow_1324.wav,0.261,0.233,0.567,0.4,0.702
SDT_FluidFlow_1325.wav,0.261,0.233,0.567,0.467,0.743
SDT_FluidFlow_1326.wav,0.261,0.233,0.567,0.533,0.571
SDT_FluidFlow_1327.wav,0.261,0.233,0.567,0.6,0.618
SDT_FluidFlow_1328.wav,0.261,0.233,0.567,0.667,0.684
SDT_FluidFlow_1329.wav,0.261,0.233,0.567,0.733,0.679
SDT_FluidFlow_1330.wav,0.261,0.233,0.567,0.8,0.568
SDT_FluidFlow_1331.wav,0.261,0.233,0.6,0.2,0.72
SDT_FluidFlow_1332.wav,0.261,0.233,0.6,0.267,0.581
SDT_FluidFlow_1333.wav,0.261,0.233,0.6,0.333,0.619
SDT_FluidFlow_1334.wav,0.261,0.233,0.6,0.4,0.676
SDT_FluidFlow_1335.wav,0.261,0.233,0.6,0.467,0.505
SDT_FluidFlow_1336.wav,0.261,0.233,0.6,0.533,0.682
SDT_FluidFlow_1337.wav,0.261,0.233,0.6,0.6,0.546
SDT_FluidFlow_1338.wav,0.261,0.233,0.6,0.667,0.738
SDT_FluidFlow_1339.wav,0.261,0.233,0.6,0.733,0.638
SDT_FluidFlow_1340.wav,0.261,0.233,0.6,0.8,0.603
SDT_FluidFlow_1341.wav,0.261,0.233,0.633,0.2,0.738
SDT_FluidFlow_1342.wav,0.261,0.233,0.633,0.267,0.503
SDT_FluidFlow_1343.wav,0.261,0.233,0.633,0.333,0.517
SDT_FluidFlow_1344.wav,0.261,0.233,0.633,0.4,0.665
SDT_FluidFlow_1345.wav,0.261,0.233,0.633,0.467,0.673
SDT_FluidFlow_1346.wav,0.261,0.233,0.633,0.533,0.601
SDT_FluidFlow_1347.wav,0.261,0.233,0.633,0.6,0.52
SDT_FluidFlow_1348.wav,0.261,0.233,0.633,0.667,0.619
SDT_FluidFlow_1349.wav,0.261,0.233,0.633,0.733,0.685
SDT_FluidFlow_1350.wav,0.261,0.233,0.633,0.8,0.654
SDT_FluidFlow_1351.wav,0.261,0.233,0.667,0.2,0.717
SDT_FluidFlow_1352.wav,0.261,0.233,0.667,0.267,0.605
SDT_FluidFlow_1353.wav,0.261,0.233,0.667,0.333,0.675
SDT_FluidFlow_1354.wav,0.261,0.233,0.667,0.4,0.51
SDT_FluidFlow_1355.wav,0.261,0.233,0.667,0.467,0.661
SDT_FluidFlow_1356.wav,0.261,0.233,0.667,0.533,0.661
SDT_FluidFlow_1357.wav,0.261,0.233,0.667,0.6,0.693
SDT_FluidFlow_1358.wav,0.261,0.233,0.667,0.667,0.743
SDT_FluidFlow_1359.wav,0.261,0.233,0.667,0.733,0.657
SDT_FluidFlow_1360.wav,0.261,0.233,0.667,0.8,0.668
SDT_FluidFlow_1361.wav,0.261,0.233,0.7,0.2,0.669
SDT_FluidFlow_1362.wav,0.261,0.233,0.7,0.267,0.742
SDT_FluidFlow_1363.wav,0.261,0.233,0.7,0.333,0.743
SDT_FluidFlow_1364.wav,0.261,0.233,0.7,0.4,0.708
SDT_FluidFlow_1365.wav,0.261,0.233,0.7,0.467,0.65
SDT_FluidFlow_1366.wav,0.261,0.233,0.7,0.533,0.592
SDT_FluidFlow_1367.wav,0.261,0.233,0.7,0.6,0.728
SDT_FluidFlow_1368.wav,0.261,0.233,0.7,0.667,0.542
SDT_FluidFlow_1369.wav,0.261,0.233,0.7,0.733,0.61
SDT_FluidFlow_1370.wav,0.261,0.233,0.7,0.8,0.516
SDT_FluidFlow_1371.wav,0.261,0.233,0.733,0.2,0.583
SDT_FluidFlow_1372.wav,0.261,0.233,0.733,0.267,0.656
SDT_FluidFlow_1373.wav,0.261,0.233,0.733,0.333,0.705
SDT_FluidFlow_1374.wav,0.261,0.233,0.733,0.4,0.517
SDT_FluidFlow_1375.wav,0.261,0.233,0.733,0.467,0.736
SDT_FluidFlow_1376.wav,0.261,0.233,0.733,0.533,0.662
SDT_FluidFlow_1377.wav,0.261,0.233,0.733,0.6,0.664
SDT_FluidFlow_1378.wav,0.261,0.233,0.733,0.667,0.73
SDT_FluidFlow_1379.wav,0.261,0.233,0.733,0.733,0.608
SDT_FluidFlow_1380.wav,0.261,0.233,0.733,0.8,0.61
SDT_FluidFlow_1381.wav,0.261,0.233,0.767,0.2,0.509
SDT_FluidFlow_1382.wav,0.261,0.233,0.767,0.267,0.724
SDT_FluidFlow_1383.wav,0.261,0.233,0.767,0.333,0.529
SDT_FluidFlow_1384.wav,0.261,0.233,0.767,0.4,0.571
SDT_FluidFlow_1385.wav,0.261,0.233,0.767,0.467,0.575
SDT_FluidFlow_1386.wav,0.261,0.233,0.767,0.533,0.705
SDT_FluidFlow_1387.wav,0.261,0.233,0.767,0.6,0.615
SDT_FluidFlow_1388.wav,0.261,0.233,0.767,0.667,0.663
SDT_FluidFlow_1389.wav,0.261,0.233,0.767,0.733,0.555
SDT_FluidFlow_1390.wav,0.261,0.233,0.767,0.8,0.658
SDT_FluidFlow_1391.wav,0.261,0.233,0.8,0.2,0.551
SDT_FluidFlow_1392.wav,0.261,0.233,0.8,0.267,0.606
SDT_FluidFlow_1393.wav,0.261,0.233,0.8,0.333,0.731
SDT_FluidFlow_1394.wav,0.261,0.233,0.8,0.4,0.574
SDT_FluidFlow_1395.wav,0.261,0.233,0.8,0.467,0.508
SDT_FluidFlow_1396.wav,0.261,0.233,0.8,0.533,0.719
SDT_FluidFlow_1397.wav,0.261,0.233,0.8,0.6,0.617
SDT_FluidFlow_1398.wav,0.261,0.233,0.8,0.667,0.535
SDT_FluidFlow_1399.wav,0.261,0.233,0.8,0.733,0.64
SDT_FluidFlow_1400.wav,0.261,0.233,0.8,0.8,0.519
SDT_FluidFlow_1401.wav,0.261,0.278,0.5,0.2,0.694
SDT_FluidFlow_1402.wav,0.261,0.278,0.5,0.267,0.705
SDT_FluidFlow_1403.wav,0.261,0.278,0.5,0.333,0.608
SDT_FluidFlow_1404.wav,0.261,0.278,0.5,0.4,0.679
SDT_FluidFlow_1405.wav,0.261,0.278,0.5,0.467,0.625
SDT_FluidFlow_1406.wav,0.261,0.278,0.5,0.533,0.635
SDT_FluidFlow_1407.wav,0.261,0.278,0.5,0.6,0.593
SDT_FluidFlow_1408.wav,0.261,0.278,0.5,0.667,0.628
SDT_FluidFlow_1409.wav,0.261,0.278,0.5,0.733,0.627
SDT_FluidFlow_1410.wav,0.261,0.278,0.5,0.8,0.72
SDT_FluidFlow_1411.wav,0.261,0.278,0.533,0.2,0.682
SDT_FluidFlow_1412.wav,0.261,0.278,0.533,0.267,0.724
SDT_FluidFlow_1413.wav,0.261,0.278,0.533,0.333,0.581
SDT_FluidFlow_1414.wav,0.261,0.278,0.533,0.4,0.637
SDT_FluidFlow_1415.wav,0.261,0.278,0.533,0.467,0.561
SDT_FluidFlow_1416.wav,0.261,0.278,0.533,0.533,0.538
SDT_FluidFlow_1417.wav,0.261,0.278,0.533,0.6,0.694
SDT_FluidFlow_1418.wav,0.261,0.278,0.533,0.667,0.571
SDT_FluidFlow_1419.wav,0.261,0.278,0.533,0.733,0.593
SDT_FluidFlow_1420.wav,0.261,0.278,0.533,0.8,0.536
SDT_FluidFlow_1421.wav,0.261,0.278,0.567,0.2,0.673
SDT_FluidFlow_1422.wav,0.261,0.278,0.567,0.267,0.534
SDT_FluidFlow_1423.wav,0.261,0.278,0.567,0.333,0.622
SDT_FluidFlow_1424.wav,0.261,0.278,0.567,0.4,0.531
SDT_FluidFlow_1425.wav,0.261,0.278,0.567,0.467,0.704
SDT_FluidFlow_1426.wav,0.261,0.278,0.567,0.533,0.543
SDT_FluidFlow_1427.wav,0.261,0.278,0.567,0.6,0.703
SDT_FluidFlow_1428.wav,0.261,0.278,0.567,0.667,0.746
SDT_FluidFlow_1429.wav,0.261,0.278,0.567,0.733,0.698
SDT_FluidFlow_1430.wav,0.261,0.278,0.567,0.8,0.563
SDT_FluidFlow_1431.wav,0.261,0.278,0.6,0.2,0.529
